place	type	shape	syllables	CVC	size	citation	possessive	back	high	round
DOR	alternating	CVCVC	poly	big	CVCVC	kepek	kepeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	køʧek	køʧeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	køpek	køpeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	kyrek	kyreim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	melek	meleim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	petek	peteim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʃebek	ʃebeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	sinek	sineim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	syrek	syreim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	tezek	tezeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	tyfek	tyfeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	tynek	tyneim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	jedek	jedeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	jyrek	jyreim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	jemek	jemeim	0	0	0
DOR	alternating	CVCVC	poly	big	CVCVC	beʃik	beʃiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	bezik	beziim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	bitik	bitiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	butik	butiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʧelik	ʧeliim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	dakik	dakiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	delik	deliim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	didik	didiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	fizik	fiziim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	gedik	gediim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	gejik	gejiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	gotik	gotiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kekik	kekiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kemik	kemiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kesik	kesiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kolik	koliim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	komik	komiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kybik	kybiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	madik	madiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	mekik	mekiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	mimik	mimiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	myzik	myziim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	muʒik	muʒiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	nanik	naniim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	nazik	naziim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	panik	paniim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	patik	patiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	piʃik	piʃiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	rakik	rakiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	refik	refiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʃefik	ʃefiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʃerik	ʃeriim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʃiʃik	ʃiʃiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	seʧik	seʧiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sidik	sidiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sinik	siniim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	tetik	tetiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	tipik	tipiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	tonik	toniim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	torik	toriim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jenik	jeniim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jitik	jitiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	dedik	dediim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	fajik	fajiim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kɯlik	kɯliim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	silik	siliim	0	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	balɯk	balɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	basɯk	basɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	batɯk	batɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	bɯdɯk	bɯdɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	bɯjɯk	bɯjɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʧalɯk	ʧalɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʧarɯk	ʧarɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʧatɯk	ʧatɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʧɯkɯk	ʧɯkɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	ʤɯvɯk	ʤɯvɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	fɯtɯk	fɯtɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	gɯʤɯk	gɯʤɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kaʧɯk	kaʧɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kaʃɯk	kaʃɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kasɯk	kasɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	katɯk	katɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kajɯk	kajɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kazɯk	kazɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kɯlɯk	kɯlɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kɯsɯk	kɯsɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kɯtɯk	kɯtɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	kɯjɯk	kɯjɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	saʧɯk	saʧɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sanɯk	sanɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sapɯk	sapɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sarɯk	sarɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sɯrɯk	sɯrɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	sɯvɯk	sɯvɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	tanɯk	tanɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	vɯʤɯk	vɯʤɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	janɯk	janɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jarɯk	jarɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jatɯk	jatɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jajɯk	jajɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jazɯk	jazɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	jɯlɯk	jɯlɯɯm	1	1	0
DOR	alternating	CVCVC	poly	big	CVCVC	barok	baroum	1	0	1
DOR	alternating	CVCVC	poly	big	CVCVC	bɯlʲok	bɯlʲoum	1	0	1
DOR	alternating	CVCVC	poly	big	CVCVC	fɯlʲok	fɯlʲoum	1	0	1
DOR	alternating	CVCVC	poly	big	CVCVC	bozuk	bozuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	buʧuk	buʧuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	ʧabuk	ʧabuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	ʧoʤuk	ʧoʤuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	ʧoluk	ʧoluum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	donuk	donuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	goʤuk	goʤuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	guguk	guguum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kabuk	kabuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kavuk	kavuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	konuk	konuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kopuk	kopuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kovuk	kovuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	moruk	moruum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	natuk	natuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	nutuk	nutuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	pamuk	pamuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	sabuk	sabuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	soluk	soluum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	suʤuk	suʤuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	tavuk	tavuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	topuk	topuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	tutuk	tutuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	jamuk	jamuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	jumuk	jumuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	halʲuk	halʲuum	1	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	bølyk	bølyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	bykyk	bykyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	byjyk	byjyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	byzyk	byzyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	ʧøkyk	ʧøkyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	ʤyʤyk	ʤyʤyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	dønyk	dønyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	dydyk	dydyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	dyʃyk	dyʃyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	gydyk	gydyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	hødyk	hødyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	højyk	højyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	køpyk	køpyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kyʧyk	kyʧyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	kytyk	kytyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	søkyk	søkyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	sønyk	sønyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	sylyk	sylyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	symyk	symyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	syzyk	syzyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	tyryk	tyryym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	tyzyk	tyzyym	0	1	1
DOR	alternating	CVCVC	poly	big	CVCVC	jyzyk	jyzyym	0	1	1
DOR	voiceless	CVCVC	poly	big	CVCVC	kulak	kulakɯm	1	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	merak	mera:kɯm	1	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	misak	misa:kɯm	1	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	revak	reva:kɯm	1	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	helʲak	helʲakim	1	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	gɯrek	gɯrekim	0	0	0
DOR	voiceless	CVCVC	poly	big	CVCVC	ʧekik	ʧekikim	0	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	ferik	ferikim	0	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	lirik	lirikim	0	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	muhik	muhikim	0	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	lʲajik	lʲajikim	0	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	ʤaʤɯk	ʤaʤɯkɯm	1	1	0
DOR	voiceless	CVCVC	poly	big	CVCVC	hukuk	huku:kum	1	1	1
DOR	alternating	CVCVCC	poly	big	CVCVC	ʧelenk	ʧelengim	0	0	0
DOR	alternating	CVCVCC	poly	big	CVCVC	fɯrenk	fɯrengim	0	0	0
DOR	alternating	CVCVCC	poly	big	CVCVC	kepenk	kepengim	0	0	0
DOR	alternating	CVCVCC	poly	big	CVCVC	mihenk	mihengim	0	0	0
DOR	alternating	CVCVCC	poly	big	CVCVC	dopink	dopingim	0	1	0
DOR	alternating	CVCVCC	poly	big	CVCVC	fijonk	fijongum	1	0	1
DOR	voiced	CVCVCC	poly	big	CVCVC	miting	mitingim	0	1	0
DOR	voiced	CVCVCC	poly	big	CVCVC	puding	pudingim	0	1	0
DOR	voiced	CVCVCC	poly	big	CVCVC	fijong	fijongum	1	0	1
DOR	voiceless	CVCVCC	poly	big	CVCVC	tøbank	tøbankɯm	1	0	0
DOR	voiceless	CVCVCC	poly	big	CVCVC	fɯrank	fɯrankɯm	1	0	0
DOR	voiceless	CVCVCC	poly	big	CVCVC	kɯrank	kɯrankɯm	1	0	0
DOR	voiceless	CVCVCC	poly	big	CVCVC	mehenk	mehenkim	0	0	0
DOR	voiceless	CVCVCC	poly	big	CVCVC	fɯresk	fɯreskim	0	0	0
DOR	voiceless	CVCVCC	poly	big	CVCVC	rømork	rømorkum	1	0	1
DOR	alternating	CVCVCCCVCVC	poly	big	CVCVC	dekartʧɯlɯk	dekartʧɯlɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	fɯkɯrdak	fɯkɯrdaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	fɯrɯldak	fɯrɯldaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kakɯrdak	kakɯrdaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kelajnak	kelajnaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kɯkɯrdak	kɯkɯrdaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	muhakkak	muhakkaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	musaddak	musaddaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	pɯrɯldak	pɯrɯldaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	salɯnʤak	salɯnʤaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	sarɯmsak	sarɯmsaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tɯkɯrdak	tɯkɯrdaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	toparlak	toparlaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	japɯnʤak	japɯnʤaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	jumurʤak	jumurʤaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	juvarlak	juvarlaɯm	1	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	birørnek	birørneim	0	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tekerlek	tekerleim	0	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tekørnek	tekørneim	0	0	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	balistik	balistiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	ʤibinlik	ʤibinliim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	didaktik	didaktiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	loʒistik	loʒistiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	bademʤik	bademʤiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	bejinʤik	bejinʤiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	bilindik	bilindiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	ʧimenlik	ʧimenliim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	delikʤik	delikʤiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	foseptik	foseptiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	gelinʤik	gelinʤiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	gereklik	gerekliim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	katillik	katilliim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	sahiplik	sahipliim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tɯriptik	tɯriptiim	0	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kabarʤɯk	kabarʤɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	karanlɯk	karanlɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	maʃatlɯk	maʃatlɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	ʧanaklɯk	ʧanaklɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kamɯʃʧɯk	kamɯʃʧɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	karɯnʤɯk	karɯnʤɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	kɯzaklɯk	kɯzaklɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	nazarlɯk	nazarlɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	sɯkɯmlɯk	sɯkɯmlɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tabakʧɯk	tabakʧɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tatarʤɯk	tatarʤɯɯm	1	1	0
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tomurʤuk	tomurʤuum	1	1	1
DOR	alternating	CVCVCCVC	poly	big	CVCVC	jusufʧuk	jusufʧuum	1	1	1
DOR	alternating	CVCVCCVC	poly	big	CVCVC	tulumʤuk	tulumʤuum	1	1	1
DOR	alternating	CVCVCCVC	poly	big	CVCVC	jyryrlyk	jyryrlyym	0	1	1
DOR	vacillator	CVCVCCVC	poly	big	CVCVC	temellyk	temellyym temellykym	0	1	1
DOR	voiced	CVCVCCVC	poly	big	CVCVC	kopenhag	kopenhagɯm	1	0	0
DOR	voiceless	CVCVCCVC	poly	big	CVCVC	mydekkik	mydekkikim	0	1	0
DOR	voiceless	CVCVCCVC	poly	big	CVCVC	myʃevvik	myʃevvikim	0	1	0
DOR	voiceless	CVCVCCVC	poly	big	CVCVC	muharrik	muharrikim	0	1	0
DOR	voiceless	CVCVCCVC	poly	big	CVCVC	tahakkuk	tahakkukum	1	1	1
DOR	voiceless	CVCVCCVC	poly	big	CVCVC	tefevvuk	tefevvukum	1	1	1
DOR	alternating	CVCVCCVCC	poly	big	CVCVC	timurlenk	timurlengim	0	0	0
DOR	voiced	CVCVCCVCC	poly	big	CVCVC	diripling	diriplingim	0	1	0
DOR	alternating	CVCVCCVCCVC	poly	big	CVCVC	ʧɯrɯlʧɯplak	ʧɯrɯlʧɯplaɯm	1	0	0
DOR	alternating	CVCVCCVCCVCCVC	poly	big	CVCVC	tɯransatlantik	tɯransatlantiim	0	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	biliʃtirak	biliʃtiraɯm	1	0	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	ʤijakʤijak	ʤijakʤijaɯm	1	0	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	ʧekirdeʤik	ʧekirdeʤiim	0	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	delikdeʃik	delikdeʃiim	0	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	tɯravmatik	tɯravmatiim	0	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	døkyksaʧɯk	døkyksaʧɯɯm	1	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	jakɯnʤaʤɯk	jakɯnʤaʤɯɯm	1	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	kemanʤɯlɯk	kemanʤɯlɯɯm	1	1	0
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	ʧolukʧoʤuk	ʧolukʧoʤuum	1	1	1
DOR	alternating	CVCVCCVCVC	poly	big	CVCVC	sojutʧuluk	sojutʧuluum	1	1	1
DOR	voiceless	CVCVCCVCVC	poly	big	CVCVC	bilittifak	bilittifa:kɯm	1	0	0
DOR	voiceless	CVCVCCVCVC	poly	big	CVCVC	ʧekoslovak	ʧekoslovakɯm	1	0	0
DOR	alternating	CVCVCCVCVCVC	poly	big	CVCVC	karɯʃtɯraʤak	karɯʃtɯraʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	baʤanak	baʤanaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	bakanak	bakanaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	barɯnak	barɯnaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	basamak	basamaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʧabuʤak	ʧabuʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	dyzajak	dyzajaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kabalak	kabalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kaʧamak	kaʧamaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kɯzalak	kɯzalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kozalak	kozalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	mozalak	mozalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	takɯnak	takɯnaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	tapɯnak	tapɯnaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	topalak	topalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	tutamak	tutamaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	japalak	japalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	jatalak	jatalaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	jumuʃak	jumuʃaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʧɯkaʤak	ʧɯkaʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kɯraʤak	kɯraʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kojaʤak	kojaʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	pɯtɯrak	pɯtɯraɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	tutarak	tutaraɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	jakaʤak	jakaʤaɯm	1	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	byjyʤek	byjyʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʤivelek	ʤiveleim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	gelenek	geleneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	gørenek	gøreneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kelebek	kelebeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kepenek	kepeneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kesenek	keseneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	seʧenek	seʧeneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	jetenek	jeteneim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʧekeʤek	ʧekeʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʧizeʤek	ʧizeʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	geleʤek	geleʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	gyleʤek	gyleʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	sileʤek	sileʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	vereʤek	vereʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	jijeʤek	jijeʤeim	0	0	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	bilezik	bileziim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	biriʤik	biriʤiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	bitiʃik	bitiʃiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	botanik	botaniim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʧeliʃik	ʧeliʃiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	dinamik	dinamiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	geberik	geberiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	genetik	genetiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	giriʃik	giriʃiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	gijinik	gijiniim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	gugurik	guguriim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	ʒenetik	ʒenetiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	katolik	katoliim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	keramik	keramiim	0	1	0
DOR	alternating	CVCVCVC	poly	big	CVCVC	kikirik	kikiriim	0	1	0
