speaker,word,C1,V,C2,F2C1,F2V,F2C2,dur b-m,duration,rate,,,
SB,big,b,i,g,2798.4375,2812.5,2887.5,0.055453,0.12939,fast,,,
SB,big,b,i,g,2615.625,2812.5,2887.5,0.050832,0.114372,fast,,,
SB,bub,b,u,b,1350,1448.4375,1335.9375,0.047366,0.113216,fast,,,
SB,bub,b,u,b,1167.1875,1195.3125,1195.3125,0.049676,0.100508,fast,,,
SB,bub,b,u,b,1139.0625,1181.25,1096.875,0.054297,0.10744,fast,,,
SB,bub,b,u,b,1265.625,1420.3125,1293.75,0.057871,0.119214,fast,,,
SB,bub,b,u,b,1251.5625,1265.625,1082.8125,0.047366,0.099354,fast,,,
SB,bub,b,u,b,1181.25,1153.125,1181.25,0.049677,0.102818,fast,,,
SB,bud,b,u,d,1434.375,1462.5,1954.6875,0.067006,0.125924,fast,,,
SB,bud,b,u,d,1167.1875,1209.375,1982.8125,0.048521,0.10744,fast,,,
SB,bud,b,u,d,1082.8125,1139.0625,1729.6875,0.061229,0.12708,fast,,,
SB,bud,b,u,d,1096.875,1223.4375,1785.9375,0.056714,0.108798,fast,,,
SB,bud,b,u,d,1350,1364.0625,1968.75,0.067006,0.12939,fast,,,
SB,bud,b,u,d,1265.56,1265.62,1785.94,0.056295,0.115148,fast,,,
SB,bug,b,u,g,1335.9375,1279.6875,1350,0.050831,0.10744,fast,,,
SB,bug,b,u,g,1293.75,1209.375,1195.3125,0.056608,0.118993,fast,,,
SB,bug,b,u,g,1167.1875,1181.25,1110.9375,0.069316,0.144408,fast,,,
SB,bug,b,u,g,1237.5,1279.6875,1293.75,0.069445,0.145835,fast,,,
SB,bug,b,u,g,1335.9375,1251.5625,1335.9375,0.054298,0.117838,fast,,,
SB,bug,b,u,g,1265.625,1167.1875,1209.375,0.041589,0.091266,fast,,,
SB,dab,d,a,b,1898.4375,1490.625,1367.763158,0.079714,0.162894,fast,,,
SB,dab,d,a,b,2053.125,1434.375,1448.4375,0.085489,0.175601,fast,,,
SB,dab,d,a,b,1926.5625,1448.4375,1448.4375,0.094733,0.174446,fast,,,
SB,dab,d,a,b,1743.75,1504.6875,1395.394737,0.087964,0.166668,fast,,,
SB,dab,d,a,b,1884.375,1518.75,1350,0.083179,0.175601,fast,,,
SB,dab,d,a,b,1828.125,1504.6875,1420.3125,0.078558,0.152495,fast,,,
SB,dad,d,a,d,1870.3125,1434.375,1757.8125,0.077403,0.176756,fast,,,
SB,dad,d,a,d,1968.75,1434.375,1856.25,0.0878,0.174445,fast,,,
SB,dad,d,a,d,1982.8125,1434.375,1645.3125,0.082024,0.165204,fast,,,
SB,dad,d,a,d,1870.3125,1490.625,1715.625,0.085649,0.177085,fast,,,
SB,dad,d,a,d,1814.0625,1364.0625,1729.6875,0.077403,0.167514,fast,,,
SB,dad,d,a,d,1814.0625,1462.5,1715.625,0.073937,0.162893,fast,,,
SB,dag,d,a,g,1884.375,1420.3125,1701.5625,0.08549,0.159427,fast,,,
SB,dag,d,a,g,1940.625,1364.0625,2039.0625,0.070472,0.154807,fast,,,
SB,dag,d,a,g,1926.5625,1448.4375,1856.25,0.090111,0.179067,fast,,,
SB,dag,d,a,g,2025,1434.375,1617.1875,0.096066,0.182872,fast,,,
SB,dag,d,a,g,1912.5,1490.625,1673.4375,0.072782,0.154807,fast,,,
SB,dag,d,a,g,1771.875,1350,1701.5625,0.086645,0.187153,fast,,,
SB,deb,d,e,b,2109.375,1996.875,1588.815789,0.056608,0.117837,fast,,,
SB,deb,d,e,b,2278.125,2123.4375,1518.75,0.054297,0.114371,fast,,,
SB,deb,d,e,b,2207.8125,2053.125,1532.8125,0.056608,0.116682,fast,,,
SB,deb,d,e,b,2095.3125,2010.9375,1532.8125,0.0625,0.135418,fast,,,
SB,deb,d,e,b,2067.1875,1968.75,1645.3125,0.06585,0.127079,fast,,,
SB,deb,d,e,b,2109.375,2137.5,1603.125,0.057763,0.117837,fast,,,
SB,ded,d,e,d,2137.5,2039.0625,1954.6875,0.058919,0.114372,fast,,,
SB,ded,d,e,d,2179.6875,2221.875,2095.3125,0.053142,0.109751,fast,,,
SB,ded,d,e,d,2179.6875,2109.375,2010.9375,0.061229,0.123614,fast,,,
SB,ded,d,e,d,,,,,,fast,,,
SB,ded,d,e,d,2081.25,2137.5,1856.25,0.06354,0.116683,fast,,,
SB,ded,d,e,d,2151.5625,2109.375,1940.625,0.057763,0.117837,fast,,,
SB,deg,d,e,g,2151.5625,2179.6875,2671.875,0.062384,0.135166,fast,,,
SB,deg,d,e,g,2264.0625,2264.0625,2489.0625,0.058918,0.124769,fast,,,
SB,deg,d,e,g,2221.875,2207.8125,2517.1875,0.060074,0.132856,fast,,,
SB,deg,d,e,g,2193.75,2292.1875,2629.6875,0.07176,0.146992,fast,,,
SB,deg,d,e,g,2067.1875,2151.5625,2587.5,0.058919,0.137477,fast,,,
SB,deg,d,e,g,2221.875,2390.625,2643.75,0.070472,0.146719,fast,,,
SB,dib,d,i,b,2643.75,2826.5625,1968.75,0.060074,0.117837,fast,,,
SB,dib,d,i,b,2531.25,2728.125,2292.1875,0.055453,0.101664,fast,,,
SB,dib,d,i,b,2475,2671.875,2264.0625,0.062385,0.125925,fast,,,
SB,dib,d,i,b,2517.1875,2657.8125,1870.3125,0.062501,0.130788,fast,,,
SB,dib,d,i,b,2559.375,2629.6875,2320.3125,0.061229,0.115527,fast,,,
SB,dib,d,i,b,2517.1875,2742.1875,2404.6875,0.055453,0.115527,fast,,,
SB,did,d,i,d,2657.8125,2798.4375,2390.625,0.058918,0.121303,fast,,,
SB,did,d,i,d,2503.125,2798.4375,2446.875,0.06123,0.124769,fast,,,
SB,did,d,i,d,2446.875,2615.625,2432.8125,0.070472,0.134012,fast,,,
SB,did,d,i,d,2460.9375,2714.0625,2475,0.060185,0.123843,fast,,,
SB,did,d,i,d,2531.25,2798.4375,2475,0.067006,0.132856,fast,,,
SB,did,d,i,d,2615.625,2770.3125,2460.9375,0.060074,0.121304,fast,,,
SB,dig,d,i,g,2503.125,2643.75,2728.125,0.06585,0.139787,fast,,,
SB,dig,d,i,g,2432.8125,2657.8125,2826.5625,0.061229,0.12939,fast,,,
SB,dig,d,i,g,2432.8125,2643.75,2756.25,0.077403,0.160582,fast,,,
SB,dig,d,i,g,2475,2728.125,2714.0625,0.077547,0.167825,fast,,,
SB,dig,d,i,g,2531.25,2700,2798.4375,0.054298,0.118993,fast,,,
SB,dig,d,i,g,,,,,,fast,,,
SB,dub,d,u,b,2053.125,1701.5625,1321.875,0.056608,0.110906,fast,,,
SB,dub,d,u,b,2193.75,1771.875,1364.0625,0.049677,0.10744,fast,,,
SB,dub,d,u,b,2095.3125,1715.625,1265.625,0.055452,0.114371,fast,,,
SB,dub,d,u,b,2151.5625,1687.5,1392.1875,0.059029,0.115742,fast,,,
SB,dub,d,u,b,2123.4375,1701.5625,1462.5,0.06354,0.128235,fast,,,
SB,dub,d,u,b,2039.0625,1729.6875,1448.4375,0.064695,0.136322,fast,,,
SB,dud,d,u,d,2207.8125,1968.75,2081.25,0.057764,0.10513,fast,,,
SB,dud,d,u,d,2095.3125,1800,2053.125,0.062384,0.110905,fast,,,
SB,dud,d,u,d,2221.875,1532.8125,2053.125,0.072782,0.131701,fast,,,
SB,dud,d,u,d,2025,1617.1875,1912.5,0.082177,0.142363,fast,,,
SB,dud,d,u,d,2095.3125,1828.125,2039.0625,0.06585,0.128235,fast,,,
SB,dud,d,u,d,2053.125,1954.6875,2039.0625,0.06354,0.116682,fast,,,
SB,dug,d,u,g,2081.25,1687.5,1364.0625,0.051987,0.106285,fast,,,
SB,dug,d,u,g,2067.1875,1490.625,1462.5,0.064695,0.131701,fast,,,
SB,dug,d,u,g,2123.4375,1490.625,1251.5625,0.084335,0.155962,fast,,,
SB,dug,d,u,g,2081.25,1800,1364.0625,0.068288,0.14352,fast,,,
SB,dug,d,u,g,2067.1875,1785.9375,1448.4375,0.056608,0.124769,fast,,,
SB,dug,d,u,g,2053.125,1771.875,1462.5,0.080868,0.150185,fast,,,
SB,gab,g,a,b,1701.5625,1448.4375,1423.026316,0.079714,0.153651,fast,,,
SB,gab,g,a,b,1560.9375,1448.4375,1448.4375,0.077403,0.162893,fast,,,
SB,gab,g,a,b,2053.125,1546.875,1364.0625,0.086646,0.165204,fast,,,
SB,gab,g,a,b,1898.4375,1462.5,1532.8125,0.093751,0.192131,fast,,,
SB,gab,g,a,b,1800,1532.8125,1448.4375,0.079714,0.15134,fast,,,
SB,gab,g,a,b,1729.6875,1575,1518.75,0.067006,0.132856,fast,,,
SB,gad,g,a,d,1814.0625,1434.375,1713.157895,0.082024,0.162893,fast,,,
SB,gad,g,a,d,1631.25,1434.375,1617.1875,0.072782,0.15134,fast,,,
SB,gad,g,a,d,1884.375,1476.5625,1856.25,0.078558,0.172135,fast,,,
SB,gad,g,a,d,1884.375,1532.8125,1701.5625,0.077547,0.164353,fast,,,
SB,gad,g,a,d,1729.6875,1546.875,1800,0.061229,0.131701,fast,,,
SB,gad,g,a,d,1659.375,1546.875,1785.9375,0.055452,0.1317,fast,,,
SB,gag,g,a,g,1687.5,1490.625,1701.5625,0.06585,0.138632,fast,,,
SB,gag,g,a,g,1631.25,1448.4375,1771.875,0.071627,0.150185,fast,,,
SB,gag,g,a,g,1968.75,1434.375,1785.9375,0.102819,0.195241,fast,,,
SB,gag,g,a,g,1687.5,1476.5625,1617.1875,0.072917,0.155094,fast,,,
SB,gag,g,a,g,1687.5,1364.0625,1603.125,0.069316,0.155962,fast,,,
SB,gag,g,a,g,1673.4375,1462.5,1659.375,0.056608,0.12939,fast,,,
SB,geb,g,e,b,2334.375,2137.5,2652.631579,0.063693,0.131368,fast,,,
SB,geb,g,e,b,2545.3125,2193.75,1518.75,0.056608,0.113216,fast,,,
SB,geb,g,e,b,2685.9375,2207.8125,1476.5625,0.051987,0.106285,fast,,,
SB,geb,g,e,b,2671.875,2151.5625,1547.368421,0.069445,0.135418,fast,,,
SB,geb,g,e,b,2657.8125,2039.0625,1575,0.067005,0.154806,fast,,,
SB,geb,g,e,b,2714.0625,2221.875,1645.3125,0.056608,0.115527,fast,,,
SB,ged,g,e,d,2531.25,2081.25,1768.421053,0.06123,0.12708,fast,,,
SB,ged,g,e,d,2657.8125,2179.6875,2039.0625,0.067005,0.12939,fast,,,
SB,ged,g,e,d,2615.625,2278.125,2067.1875,0.064696,0.122459,fast,,,
SB,ged,g,e,d,2629.6875,2039.0625,1828.125,0.064815,0.128473,fast,,,
SB,ged,g,e,d,2728.125,2179.6875,1865.131579,0.060074,0.120148,fast,,,
SB,ged,g,e,d,2826.5625,2264.0625,2025,0.060074,0.125924,fast,,,
SB,geg,g,e,g,2531.25,2193.75,2700,0.058919,0.12939,fast,,,
SB,geg,g,e,g,2573.4375,2250,2643.75,0.060074,0.134011,fast,,,
SB,geg,g,e,g,2573.4375,2306.25,2503.125,0.056609,0.125925,fast,,,
SB,geg,g,e,g,2812.5,2460.9375,2700,0.065973,0.14352,fast,,,
SB,geg,g,e,g,2685.9375,2362.5,2694.078947,0.049677,0.128235,fast,,,
SB,geg,g,e,g,2671.875,2376.5625,2798.4375,0.057763,0.122458,fast,,,
SB,gib,g,i,b,2790.789474,2784.375,2039.0625,0.050832,0.100509,fast,,,
SB,gib,g,i,b,2685.9375,2714.0625,2306.25,0.047366,0.098198,fast,,,
SB,gib,g,i,b,2756.25,2770.3125,2334.375,0.048521,0.083179,fast,,,
SB,gib,g,i,b,2728.125,2742.1875,1968.75,0.068287,0.121529,fast,,,
SB,gib,g,i,b,2812.5,2812.5,2334.375,0.061229,0.113216,fast,,,
SB,gib,g,i,b,2826.5625,2728.125,2587.5,0.055453,0.112061,fast,,,
SB,gid,g,i,d,2798.4375,2812.5,2390.625,0.049676,0.106285,fast,,,
SB,gid,g,i,d,2700,2714.0625,2390.625,0.04621,0.095887,fast,,,
SB,gid,g,i,d,2784.375,2714.0625,2446.875,0.060074,0.118993,fast,,,
SB,gid,g,i,d,2770.3125,2728.125,2251.973684,0.065973,0.129631,fast,,,
SB,gid,g,i,d,2714.0625,2714.0625,2446.875,0.067006,0.118993,fast,,,
SB,gid,g,i,d,2826.5625,2812.5,2517.1875,0.058919,0.122459,fast,,,
SB,gig,g,i,g,2721.710526,2812.5,2763.157895,0.065851,0.12708,fast,,,
SB,gig,g,i,g,2756.25,2714.0625,2770.3125,0.056608,0.115527,fast,,,
SB,gig,g,i,g,2700,2714.0625,2804.605263,0.049676,0.101664,fast,,,
SB,gig,g,i,g,2798.4375,2700,2756.25,0.062501,0.130789,fast,,,
SB,gig,g,i,g,2756.25,2728.125,2804.605263,0.057763,0.124769,fast,,,
SB,gig,g,i,g,2812.5,2812.5,2826.5625,0.057763,0.115527,fast,,,
SB,gub,g,u,b,1518.75,1462.5,1335.9375,0.050832,0.102819,fast,,,
SB,gub,g,u,b,1181.25,1265.625,1125,0.061229,0.124769,fast,,,
SB,gub,g,u,b,1110.9375,1251.5625,1321.875,0.060074,0.114372,fast,,,
SB,gub,g,u,b,1237.5,1251.5625,1195.3125,0.047454,0.100695,fast,,,
SB,gub,g,u,b,1265.625,1364.0625,1265.625,0.055453,0.115527,fast,,,
SB,gub,g,u,b,1392.1875,1434.375,1298.684211,0.035813,0.0878,fast,,,
SB,gud,g,u,d,1448.4375,1518.75,1961.842105,0.054297,0.10975,fast,,,
SB,gud,g,u,d,1392.1875,1434.375,1940.625,0.057764,0.102819,fast,,,
SB,gud,g,u,d,1195.3125,1279.6875,2109.375,0.055453,0.108596,fast,,,
SB,gud,g,u,d,1265.625,1293.75,1800,0.072918,0.14815,fast,,,
SB,gud,g,u,d,1251.5625,1251.5625,1800,0.072782,0.136322,fast,,,
SB,gud,g,u,d,1434.375,1335.9375,1898.4375,0.057763,0.115527,fast,,,
SB,gug,g,u,g,1392.1875,1279.6875,1533.552632,0.042745,0.0878,fast,,,
SB,gug,g,u,g,1279.6875,1265.625,1307.8125,0.058918,0.117837,fast,,,
SB,gug,g,u,g,1237.5,1209.375,1195.3125,0.048521,0.093577,fast,,,
SB,gug,g,u,g,1167.1875,1237.5,1364.0625,0.059028,0.122686,fast,,,
SB,gug,g,u,g,1321.875,1195.3125,1209.375,0.054298,0.109751,fast,,,
SB,gug,g,u,g,1167.1875,1251.5625,1687.5,0.054298,0.114372,fast,,,
